image_urls,chip_info,issue_date,is_obsolete
['http://themogh.org/cg_pix/nv/309736.jpg'],"CG309736 Current Denom: $1 Issued: 2004 Added: 2023-10-25 Color: Blue Mold: H&C (RHC) Inlay: OR-GREY-WG Logo: Snowflake Catalog#: E4734 Contributed by: Shungo Okubo Grey inlay, different than blue inlay on CG014895 Show",2023-10-25,False
['http://themogh.org/cg_pix/nv/302818.jpg'],CG302818 Current Denom: $1 Issued: 2023 Added: 2023-03-24 Last Update: 2023-03-24 Color: Blue Mold: Plain Mftr: ICON Inlay: OR-White Logo: Snowflake Catalog#: NotinTCR Contributed by: Mark Harris Show,2023-03-24,False
['http://themogh.org/cg_pix/nv/306608.jpg'],CG306608 Current Denom: $5 Issued: 2023 Added: 2023-07-12 Last Update: 2023-07-12 Color: Red Inserts: 2-Dark Gray 2-Pink Mold: H&C (RHC) Mftr: Angel/GPI/Paulson Inlay: White Logo: Pencil sign Catalog#: TBD Contributed by: Ronald Gaudette Both sides are the same. This $5 chip was released in July 2023. Show,2023-07-12,False
['http://themogh.org/cg_pix/nv/17700.jpg'],CG017700 Current Denom: $100 Issued: 2005 Last Update: 2021-08-08 Color: Black Inserts: 4-Dark Blue 4-Rust Mold: H&C (RHC) Inlay: OR-GRAY-WG Logo: Snowflake Catalog#: E4737 Contributed by: Greg Susong NGCB lists insert colors of Horizon Blue & Russet. Show,2021-08-08,False
