image_urls,chip_info,issue_date,is_obsolete,has_valid_image
['http://themogh.org/cg_pix/nv/19221.jpg'],CG019221 Current Denom: $1 Issued: 2005 Last Update: 2013-10-27 Color: Gray Inserts: 2-Dk Red 2-White Mold: H&C (RHC) Inlay: OR-MULTI-WG Logo: Bighorn Sheep Catalog#: E5007 Contributed by: Greg Susong Show,2013-10-27,False,True
['http://themogh.org/cg_pix/nv/73420.jpg'],CG073420 Current Denom: $25 Issued: 1997 Added: 2012-05-08 Last Update: 2022-04-24 Color: Green Inserts: 3 Blue/Gray/Pink Mold: H&C (RHC) Inlay: OOR-MULTI Logo: Bighorn Sheep Catalog#: N7998 Contributed by: Terry Shaffer Show,2012-05-08,False,True
