image_urls,chip_info,issue_date,is_obsolete
['http://themogh.org/cg_pix/nv/237488.jpg'],CG237488 Current Denom: $1 Added: 2020-03-17 Color: Blue Mold: SCrown Inlay: HS Gold Logo: Crossed Swords Catalog#: NotInTCR Contributed by: Charles Kaplan Show,2020-03-17,False
