image_urls,chip_info,issue_date,is_obsolete
['http://themogh.org/cg_pix/nv/174751.jpg'],"CG174751 Current Denom: $500 Issued: 2017 Added: 2022-04-05 Last Update: 2022-04-05 Color: Orchid Inserts: Lt. Blue, Daisy & Light Violet Mold: H&C (IHC) Catalog#: NotInTCR Contributed by: Shungo Okubo 43MM Show",2022-04-05,False
