image_urls,chip_info
['http://themogh.org/cg_pix/nv/45371.jpg'],CG045371 Obsolete Denom: 25¢ Issued: 1982 Added: 2011-10-01 Last Update: 2018-02-20 Color: Navy Mold: H&C (SCV) Inlay: HS-Gold Catalog#: N3119 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/19714.jpg'],CG019714 Obsolete Denom: $1 Issued: 1978 Last Update: 2022-04-01 Color: Navy Mold: H&C (LCV) Inlay: HS-Gold Catalog#: N1339.L Contributed by: Cale Guthmiller Show
['http://themogh.org/cg_pix/nv/19704.jpg'],CG019704 Obsolete Denom: $1 Issued: 1978 Last Update: 2022-04-01 Color: Navy Mold: H&C (SCV) Inlay: HS-Gold Catalog#: N1339.S Contributed by: Cale Guthmiller Show
['http://themogh.org/cg_pix/nv/20589.jpg'],"CG020589 Obsolete Denom: $1 Issued: 1982 Last Update: 2022-04-01 Color: Off-White Mold: H&C (SCV) Inlay: HS-Gold Logo: L.V., NV Catalog#: N2916 Contributed by: Cale Guthmiller Show"
['http://themogh.org/cg_pix/nv/45374.jpg'],CG045374 Obsolete Denom: $5 Issued: 1978 Added: 2011-10-01 Last Update: 2018-02-20 Color: Red Inserts: 3 Ochre Mold: H&C (LCV) Inlay: HS-Gold Catalog#: N6543 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/29299.jpg'],CG029299 Obsolete Denom: $5 Issued: 1982 Added: 2011-01-15 Last Update: 2022-04-01 Color: Red Inserts: 4 Blue Mold: H&C (SCV) Inlay: HS-Gold Catalog#: N2328 Contributed by: Terry Shaffer Show
['http://themogh.org/cg_pix/nv/38459.jpg'],CG038459 Obsolete Denom: $25 Issued: 1978 Added: 2011-06-17 Last Update: 2022-04-01 Color: Green Inserts: 3 Blue Mold: H&C (LCV) Inlay: HS-Gold Catalog#: N6019 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/29328.jpg'],CG029328 Obsolete Denom: $25 Issued: 1982 Added: 2011-01-15 Last Update: 2022-04-01 Color: Lt Green Inserts: 4 Dk Green/Orange Mold: H&C (SCV) Inlay: HS-Gold Catalog#: V7830 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/38460.jpg'],CG038460 Obsolete Denom: $100 Issued: 1978 Added: 2011-06-17 Last Update: 2022-04-01 Color: Black Inserts: 3 Yellow/Pink/Yellow Mold: H&C (SCV) Inlay: HS-Gold Catalog#: N6020 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/31367.jpg'],CG031367 Obsolete Denom: $100 Issued: 1982 Added: 2011-02-12 Last Update: 2022-04-01 Color: Black Inserts: 3 Gray/Green/Pink Mold: H&C (SCV) Inlay: HS-Gold Catalog#: E0025 Show
[],
