image_urls,chip_info,issue_date,is_obsolete
['http://themogh.org/cg_pix/nv/260618.jpg'],CG260618 Current Denom: 50¢ Issued: 1966 Added: 2021-02-22 Color: Beige Mold: HCE Inlay: R-Gold Quantity: 7400 Catalog#: N1389.C Contributed by: David Sarles Show,2021-02-22,False
['http://themogh.org/cg_pix/nv/119873.jpg'],CG119873 Current Denom: $1 Issued: 2020 Added: 2020-07-02 Last Update: 2023-02-17 Color: Blue Mold: House Inlay: R-WHITE Logo: Chariot Catalog#: D3225 NGCB list chip color as Horizon Blue. Show,2020-07-02,False
['http://themogh.org/cg_pix/nv/292120.jpg'],CG292120 Current Denom: $25 Issued: 1967 Added: 2022-09-14 Color: Green Inserts: 3 Off-White/Pink Mold: HHR Inlay: R-White Logo: Caesar on Bed Quantity: 15500 Catalog#: N4292 Contributed by: Greg Ikemoto Notched Show,2022-09-14,False
['http://themogh.org/cg_pix/nv/299840.jpg'],CG299840 Current Denom: $100 Issued: 1993 Added: 2023-01-22 Last Update: 2023-01-22 Color: Black Inserts: 3 Fuschia/Yellow/Red Mold: House Inlay: OR-Black Logo: Chariott Catalog#: V7393 Notched Show,2023-01-22,False
['http://themogh.org/cg_pix/nv/129513.jpg'],"CG129513 Current Denom: $100 Issued: 1980s Added: 2021-01-13 Last Update: 2021-01-13 Color: Black Inserts: 3 Red, 3 Yellow, 3 Green Mold: House Inlay: R-WHITE Logo: Holding Scroll Catalog#: V3788 Contributed by: David Sarles BACCARAT Show",2021-01-13,False
['http://themogh.org/cg_pix/nv/264218.png'],"CG264218 Current Denom: $100 Issued: 2006 Added: 2021-04-14 Color: Black Inserts: 3 Fuchsia, 3 Yellow, 3 Red Mold: House Inlay: OOR-White Logo: Chariot Catalog#: V7393.1 Contributed by: Shungo Okubo Smooth finish Show",2021-04-14,False
['http://themogh.org/cg_pix/nv/262587.jpg'],CG262587 Current Denom: $500 Issued: 1990s Added: 2021-03-20 Last Update: 2021-03-20 Color: Purple Inserts: 4 Pink/White/Pink Mold: House Inlay: OR-White Logo: Chariot Catalog#: E0131 Contributed by: Shungo Okubo Show,2021-03-20,False
