image_urls,chip_info
['http://themogh.org/cg_pix/nv/256947.jpg'],CG256947 Current Added: 2020-12-13 Color: Black Inserts: 4 sxs Teal/White Mold: H&C (RHC) Inlay: Multi Contributed by: Fred Hempel Show
[],
