image_urls,chip_info,issue_date,is_obsolete
['http://themogh.org/cg_pix/nv/236836.jpg'],"CG236836 Current Denom: $100 Added: 2020-02-23 Last Update: 2020-02-23 Color: Black Inserts: 6 - Teal, Purple Mold: House Inlay: OR- Gray Logo: Logo Catalog#: NotInTCR Contributed by: David Sarles Notched Show",2020-02-23,False
['http://themogh.org/cg_pix/nv/293432.jpg'],"CG293432 Current Denom: $100 Added: 2022-10-10 Last Update: 2022-10-10 Color: Black Inserts: 6 - Teal, Purple Mold: House Inlay: OR- Gray Logo: Logo Catalog#: NotInTCR Contributed by: Shungo Okubo 43mm Show",2022-10-10,False
['http://themogh.org/cg_pix/nv/236837.jpg'],"CG236837 Current Denom: $500 Added: 2020-02-23 Last Update: 2020-02-23 Color: Purple Inserts: 4 - Teal, Yellow Mold: House Inlay: OR- Gray Logo: Logo Catalog#: NotInTCR Contributed by: David Sarles ""Baccarat"" Notched Show",2020-02-23,False
['http://themogh.org/cg_pix/nv/236838.jpg'],"CG236838 Current Denom: $1000 Added: 2020-02-23 Last Update: 2020-02-23 Color: Yellow Inserts: 3 - Green, Pink, Brown Mold: House Inlay: OR- Gray Logo: Logo Catalog#: NotInTCR Contributed by: David Sarles ""Baccarat"" Notched Show",2020-02-23,False
['http://themogh.org/cg_pix/nv/236839.jpg'],"CG236839 Current Denom: $5000 Added: 2020-02-23 Last Update: 2020-02-23 Color: White Inserts: 3 sxs Blue/Red Mold: House Inlay: OR- Gray Logo: Logo Catalog#: NotInTCR Contributed by: David Sarles ""Baccarat"" Notched Show",2020-02-23,False
['http://themogh.org/cg_pix/nv/236840.jpg'],"CG236840 Current Denom: $25000 Added: 2020-02-23 Last Update: 2020-02-23 Color: Orange Inserts: 3 - Pink, Gray, Blue Mold: House Inlay: OR- Gray Logo: Logo Catalog#: NotInTCR Contributed by: David Sarles ""Baccarat"" Notched Show",2020-02-23,False
['http://themogh.org/cg_pix/nv/236841.jpg'],"CG236841 Current Denom: $100000 Added: 2020-02-23 Last Update: 2020-02-23 Color: Gray Inserts: 8 - Pink, Purple Mold: House Inlay: OR- Gray Logo: Logo Catalog#: NotInTCR Contributed by: David Sarles ""Baccarat"" Notched Show",2020-02-23,False
