image_urls,chip_info,issue_date,is_obsolete
['http://themogh.org/cg_pix/nv/236885.jpg'],CG236885 Current Denom: $1 Added: 2020-02-24 Last Update: 2020-02-24 Color: Yellow Inserts: 3 Pink/Green Mold: H&C (RHC) Inlay: R-Brown Logo: Cowboy Catalog#: NotInTCR Show,2020-02-24,False
['http://themogh.org/cg_pix/nv/237489.jpg'],CG237489 Current Denom: $100 Added: 2020-03-17 Last Update: 2020-03-17 Color: Blue Inserts: 4 Pink/White Mold: H&C (RHC) Inlay: R-Blue Logo: Steer Cowboy Catalog#: NotInTCR Show,2020-03-17,False
['http://themogh.org/cg_pix/nv/236886.jpg'],CG236886 Current Denom: $1000 Added: 2020-02-24 Last Update: 2020-02-24 Color: Blue Inserts: 4 Lt Blue Mold: H&C (RHC) Inlay: R-Blue Logo: Cowboy Catalog#: NotInTCR Show,2020-02-24,False
['http://themogh.org/cg_pix/nv/236887.jpg'],CG236887 Current Denom: $5000 Added: 2020-02-24 Last Update: 2020-02-24 Color: Dk Gray Inserts: 3 Yellow/Blue Mold: H&C (RHC) Inlay: R-Gray Logo: Cowboy Catalog#: NotInTCR Show,2020-02-24,False
