image_urls,chip_info,issue_date,is_obsolete,has_valid_image
['http://themogh.org/cg_pix/nv/03996.jpg'],CG003996 Current Denom: $1 Issued: 1997 Last Update: 2016-10-02 Color: Lt Blue Inserts: 1-Yellow 1-Green 1-Fuchsia Mold: H&C (RHC) Inlay: OR-BLUE-WG Logo: Buffalo Catalog#: N9382 Contributed by: Greg Susong Primm * Nevada Show,2016-10-02,False,True
['http://themogh.org/cg_pix/nv/129073.jpg'],"CG129073 Current Denom: $5 Issued: 1994 Added: 2014-06-11 Last Update: 2019-10-02 Color: Red Inserts: 4 Yellow, 4 Green Mold: H&C (RHC) Inlay: OOR-WHITE-FG Logo: Buffalo Catalog#: N2658 Contributed by: Paul Schaffer NO WHITE SPLOTCHES OVER $ Show",2014-06-11,False,True
['http://themogh.org/cg_pix/nv/46005.jpg'],"CG046005 Current Denom: $5 Issued: 1997 Added: 2011-10-09 Last Update: 2019-09-20 Color: Red Inserts: 4 Yellow, 4 Green Mold: H&C (RHC) Inlay: OOR-RED-WG Logo: Buffalo Catalog#: N9383 Contributed by: Terry Shaffer PRIMM Show",2011-10-09,False,True
