image_urls,chip_info
['http://themogh.org/cg_pix/nv/100136.jpg'],"CG100136 Obsolete Added: 2013-03-14 Last Update: 2013-03-14 Color: Yellow Mold: Arodie Inlay: HS Gold Catalog#: NotInTCR Contributed by: Mike Locke AJ = Al ""Jackpot"" Johnson Show"
['http://themogh.org/cg_pix/nv/163457.jpg'],"CG163457 Obsolete Added: 2016-05-22 Color: Blue Mold: Arodie Inlay: HS Gold Catalog#: NotInTCR Contributed by: Mike Christensen AJ = Al ""Jackpot"" Johnson Show"
['http://themogh.org/cg_pix/nv/172018.jpg'],"CG172018 Obsolete Added: 2016-10-28 Color: Red Mold: Arodie Inlay: HS Gold Catalog#: NotInTCR AJ = Al ""Jackpot"" Johnson Show"
['http://themogh.org/cg_pix/nv/180590.jpg'],"CG180590 Obsolete Added: 2017-06-14 Color: Pink Mold: Arodie Inlay: HS Gold Catalog#: NotInTCR Contributed by: David Sarles AJ = Al ""Jackpot"" Johnson Show"
['http://themogh.org/cg_pix/nv/100135.jpg'],"CG100135 Obsolete Added: 2013-03-14 Last Update: 2016-05-22 Color: Beige Mold: SmKey Inlay: HS Gold Catalog#: D1033 Contributed by: Mike Locke AJ = Al ""Jackpot"" Johnson Show"
['http://themogh.org/cg_pix/nv/163458.jpg'],"CG163458 Obsolete Issued: 1940s Added: 2016-05-22 Last Update: 2016-05-22 Color: White Mold: Arodie Inlay: HS Gold Catalog#: NotInTCR Contributed by: Mike Christensen AJ = Al ""Jackpot"" Johnson Show"
['http://themogh.org/cg_pix/nv/100084.jpg'],CG100084 Obsolete Denom: 25¢ Issued: 1945 Added: 2013-03-12 Last Update: 2013-03-12 Color: Gray Mold: SmKey Inlay: HS Gold Catalog#: N7373 Contributed by: Mike Locke Show
['http://themogh.org/cg_pix/nv/100085.jpg'],CG100085 Obsolete Denom: 50¢ Issued: 1945 Added: 2013-03-12 Last Update: 2013-03-12 Color: Green Mold: SmKey Inlay: HS Gold Catalog#: N7359 Contributed by: Mike Locke Show
['http://themogh.org/cg_pix/nv/s/20689.jpg'],CG020689 Obsolete Denom: $1 Issued: 1945 Last Update: 2014-01-09 Color: Dk Maroon Mold: SmKey Inlay: HS-GOLD Catalog#: N5098 Contributed by: Charles Kaplan Show
['http://themogh.org/cg_pix/nv/100086.jpg'],CG100086 Obsolete Denom: $5 Issued: 1945 Added: 2013-03-12 Last Update: 2013-03-12 Color: Purple Inserts: 3 Mustard Mold: SmKey Inlay: HS Gold Catalog#: N7066 Contributed by: Mike Locke Show
[],
