image_urls,chip_info,issue_date,is_obsolete
"['http://themogh.org/cg_pix/nv/307203.jpg', 'http://themogh.org/cg_pix/nv/307203a.jpg']",CG307203 Current Denom: $25 Issued: 1950s Added: 2023-07-27 Last Update: 2023-07-27 Color: Beige Inserts: 4 Green Mold: HCE Inlay: HS-Gold Catalog#: Not in TCR Contributed by: Nate Pincus Show,2023-07-27,False
