image_urls,chip_info,issue_date,is_obsolete,has_valid_image
"['http://themogh.org/cg_pix/nv/241567.jpg', 'http://themogh.org/cg_pix/nv/241567a.jpg']",CG241567 Current Denom: $1 Added: 2020-05-18 Last Update: 2020-05-18 Color: White Mold: Plain Mftr: Chipco Logo: Amusement Park Contributed by: Charles Kaplan Show,2020-05-18,False,True
