image_urls,chip_info
['http://themogh.org/cg_pix/nv/18831.jpg'],CG018831 Obsolete Denom: $1 Issued: 1991 Last Update: 2013-12-28 Color: LT BLUE Mold: H&C (LCV) Inlay: OR-WHITE Catalog#: N5022.L Contributed by: Terry Shaffer Show
['http://themogh.org/cg_pix/nv/019967.jpg'],CG019967 Obsolete Denom: $1 Issued: 1991 Last Update: 2021-04-25 Color: Lt-Blue Mold: H&C (SCV) Inlay: OR-White Catalog#: N5022.S Contributed by: DeeAnna LLC Small inlay Show
"['http://themogh.org/cg_pix/nv/264685.jpg', 'http://themogh.org/cg_pix/nv/264685a.jpg']",CG264685 Obsolete Denom: $1 Issued: 1991 Added: 2021-04-25 Color: Lt-Blue Mold: H&C (SCV) Inlay: OR-White Contributed by: Luke Rapley Large inlay Medium 'H&C' UV code Show
"['http://themogh.org/cg_pix/nv/264686.jpg', 'http://themogh.org/cg_pix/nv/264686a.jpg']",CG264686 Obsolete Denom: $1 Issued: 1991 Added: 2021-04-25 Last Update: 2021-04-25 Color: Lt-Blue Mold: H&C (SCV) Inlay: OR-White Contributed by: Luke Rapley Large inlay Small 'H&C' UV code Show
['http://themogh.org/cg_pix/nv/127098.jpg'],CG127098 Obsolete Denom: $2.50 Issued: 1991 Added: 2014-05-12 Last Update: 2014-05-12 Color: Hot Peach Inserts: 4 Purple Mold: H&C (LCV) Inlay: R-White Catalog#: N6094.L Contributed by: Don Lueders Show
['http://themogh.org/cg_pix/nv/70415.jpg'],CG070415 Obsolete Denom: $2.50 Issued: 1996 Added: 2012-04-04 Last Update: 2012-04-04 Color: Hot Peach Inserts: 4 Purple Mold: H&C (SCV) Inlay: R-WHITE Catalog#: N6094.S Contributed by: Gary Acquistapace Show
"['http://themogh.org/cg_pix/nv/60592.jpg', 'http://themogh.org/cg_pix/nv/60592a.jpg']",CG060592 Obsolete Denom: $5 Issued: 1991 Added: 2012-01-10 Last Update: 2019-09-15 Color: White Mold: Plain Mftr: Chipco Logo: Waterfall Catalog#: N5021 Contributed by: Gary Acquistapace Show
['http://themogh.org/cg_pix/nv/297446.jpg'],CG297446 Obsolete Denom: $5 Issued: 1996 Added: 2022-12-20 Last Update: 2022-12-21 Color: Red Inserts: 4 Ye/Hpi Mold: H&C (LCV) Inlay: R-WHITE Catalog#: N5020.L Contributed by: Fred DeKeyser Show
['http://themogh.org/cg_pix/nv/70416.jpg'],CG070416 Obsolete Denom: $5 Issued: 1996 Added: 2012-04-04 Last Update: 2022-06-29 Color: Red Inserts: 4 Ye/Hpi Mold: H&C (SCV) Inlay: R-WHITE Catalog#: N5020.S Contributed by: Terry Shaffer Show
['http://themogh.org/cg_pix/nv/71865.jpg'],CG071865 Obsolete Denom: $25 Issued: 1991 Added: 2012-04-20 Last Update: 2019-08-25 Color: Green Inserts: 4 Lt Green Mold: H&C (SCV) Inlay: R-WHITE Catalog#: N2360 Contributed by: Terry Shaffer Show
['http://themogh.org/cg_pix/nv/58190.jpg'],"CG058190 Obsolete Denom: $100 Issued: 1991 Added: 2011-12-19 Last Update: 2012-05-30 Color: Black Inserts: 4 White, 4 Blue Mold: H&C (SCV) Inlay: COG-White Logo: Logo Catalog#: N8094 Show"
['http://themogh.org/cg_pix/nv/74915.jpg'],CG074915 Obsolete Denom: $500 Issued: 1991 Added: 2012-05-30 Last Update: 2012-05-30 Color: White Inserts: 4 sxsxs Gn/Bk/Gn Mold: H&C (SCV) Inlay: COG-White Logo: Logo Catalog#: V3886 Show
[],
