image_urls,chip_info,issue_date,is_obsolete
['http://themogh.org/cg_pix/nv/18724.jpg'],CG018724 Current Denom: $1 Issued: 1989 Last Update: 2022-10-02 Color: Blue Inserts: 3-Blue Mold: H&C (SCV) Inlay: HS-GOLD Catalog#: N1413 Contributed by: Cale Guthmiller Show,2022-10-02,False
['http://themogh.org/cg_pix/nv/020415.jpg'],CG020415 Current Denom: $1 Issued: 07/2008 Last Update: 2020-07-01 Color: White Inserts: 4-Red Mold: H&C (RHC) Inlay: OR-MULTI Catalog#: E7841 Contributed by: Greg Susong Updated by: Steve Clark Show,2020-07-01,False
['http://themogh.org/cg_pix/nv/259648.jpg'],CG259648 Current Denom: $500 Issued: 2008 Added: 2021-02-11 Color: Purple Inserts: 4 Blue/Orange Mold: H&C (RHC) Inlay: OR-MULTI Logo: Orchids Catalog#: E7845.C Contributed by: David Sarles Notched - NGCB lists chip color as Orchid. Show,2021-02-11,False
