image_urls,chip_info
['http://themogh.org/cg_pix/nv/19115.jpg'],CG019115 Obsolete Denom: $1 Issued: 1970 Last Update: 2018-01-12 Color: Navy Blue Mold: LgKey Inlay: HS-Gold Catalog#: N3212 Contributed by: Greg Susong Show
['http://themogh.org/cg_pix/nv/162411.jpg'],CG162411 Obsolete Denom: $5 Issued: 1952 Added: 2016-05-04 Last Update: 2018-01-12 Color: Fuchsia Mold: SmKey Inlay: HS-Gold Catalog#: N9356 Contributed by: David Sarles Show
['http://themogh.org/cg_pix/nv/59031.jpg'],CG059031 Obsolete Denom: $5 Issued: 1966 Added: 2011-12-26 Last Update: 2018-01-12 Color: Red Mold: DiaSqr Inlay: HS-Gold Catalog#: N3213 Contributed by: Terry Shaffer Show
['http://themogh.org/cg_pix/nv/192436.jpg'],CG192436 Obsolete Denom: $5 Issued: 1970 Added: 2018-01-12 Last Update: 2018-01-12 Color: Red Mold: LgKey Inlay: HS-Gold Catalog#: V8407 Contributed by: Steve Clark Show
['http://themogh.org/cg_pix/nv/32066.jpg'],CG032066 Obsolete Denom: $5 Issued: 1972 Added: 2011-02-22 Last Update: 2018-01-12 Color: Red Inserts: 4 Orange Mold: H&C (SCV) Inlay: HS-Gold Catalog#: N2366 Show
"['http://themogh.org/cg_pix/nv/182978.jpg', 'http://themogh.org/cg_pix/nv/182978a.jpg']",CG182978 Obsolete Denom: $10 Added: 2017-08-18 Last Update: 2018-01-12 Color: Cream Mold: Arodie Inlay: HS-Gold Catalog#: NotInTCR Contributed by: David Sarles Show
['http://themogh.org/cg_pix/nv/43330.jpg'],CG043330 Obsolete Denom: $10 Issued: 1966 Added: 2011-08-28 Last Update: 2018-01-12 Color: Dk Blue Mold: DiaSqr Inlay: HS Gold Catalog#: V6620 Contributed by: Gary Acquistapace Show
['http://themogh.org/cg_pix/nv/67119.jpg'],CG067119 Obsolete Denom: $25 Issued: 1966 Added: 2012-03-11 Last Update: 2018-01-12 Color: Black Mold: DiaSqr Inlay: HS-Gold Catalog#: N0828 Contributed by: Terry Shaffer Show
['http://themogh.org/cg_pix/nv/70178.jpg'],CG070178 Obsolete Denom: $25 Issued: 1972 Added: 2012-04-02 Last Update: 2012-04-02 Color: Green Inserts: 4 Orange Mold: H&C (SCV) Inlay: HS Gold Catalog#: N8208 Contributed by: Bill Lange Show
[],
