image_urls,chip_info,issue_date,is_obsolete
['http://themogh.org/cg_pix/nv/143902.jpg'],CG143902 Current Denom: $25 Issued: 2000 Added: 2020-07-09 Last Update: 2020-07-09 Color: Green Inserts: 3 sxs White Mold: Plain Mftr: Chipco Logo: Arizona Charlie Catalog#: V3673 Contributed by: Giuseppe LD Minafra Show,2020-07-09,False
