image_urls,chip_info
['http://themogh.org/cg_pix/nv/70461.jpg'],CG070461 Current Denom: 25¢ Issued: 1980s Added: 2012-04-04 Last Update: 2012-04-23 Color: Yellow Mold: H&C (SCV) Inlay: HS-GOLD Catalog#: N3054 Contributed by: Gary Acquistapace Show
['http://themogh.org/cg_pix/nv/66666.jpg'],CG066666 Current Denom: 25¢ Issued: 1990s Added: 2012-03-08 Last Update: 2012-03-08 Color: Yellow Mold: 8Suits Inlay: HS-GOLD Catalog#: N0261 Contributed by: Terry Shaffer Show
['http://themogh.org/cg_pix/nv/067988.jpg'],CG067988 Current Denom: 25¢ Issued: 1999 Added: 2012-03-17 Last Update: 2014-05-20 Color: Yellow Mold: 8Suits Inlay: HS-GOLD Catalog#: V3730 Contributed by: Lyle Okata Show
['http://themogh.org/cg_pix/nv/10633.jpg'],CG010633 Current Denom: $1 Issued: 1973 Last Update: 2022-03-27 Color: Blue Mold: H&C (LCV) Inlay: HS-GOLD Logo: Bonanza Inn Catalog#: N2824 Contributed by: Greg Susong BONANZA INN CASINO Show
['http://themogh.org/cg_pix/nv/72679.jpg'],CG072679 Obsolete Denom: $5 Issued: 1973 Added: 2012-04-28 Last Update: 2019-09-23 Color: Red Inserts: 3 Lt Blue Mold: H&C (LCV) Inlay: HS-GOLD Catalog#: N4964 Contributed by: Terry Shaffer Show
['http://themogh.org/cg_pix/nv/66651.jpg'],CG066651 Current Denom: $5 Issued: 1990s Added: 2012-03-08 Last Update: 2022-03-27 Color: Red Inserts: 4 sxs White Mold: 4Suits (LOT) Inlay: CIC-SILVER Logo: <> Left On Top Catalog#: N0204 Contributed by: Terry Shaffer Show
['http://themogh.org/cg_pix/nv/067989.jpg'],CG067989 Current Denom: $5 Issued: 1990s Added: 2012-03-17 Last Update: 2018-02-20 Color: Red Inserts: 4 sxs White Mold: 4Suits (ROT) Inlay: CIC-Silver Logo: <> Left On Top Catalog#: N0204.2 Contributed by: Ross Poppel BJ mark Show
['http://themogh.org/cg_pix/nv/128221.jpg'],CG128221 Current Denom: $25 Issued: 1980s Added: 2014-05-26 Last Update: 2018-01-27 Color: Green Inserts: 3 sxs Black Mold: DieSuits (LOT) Inlay: CIC-Silver Catalog#: N1052 Contributed by: Sherry and Johnny Mac Show
['http://themogh.org/cg_pix/nv/128222.jpg'],CG128222 Current Denom: $100 Issued: 1980s Added: 2014-05-26 Last Update: 2018-01-27 Color: Black Inserts: 4 White Mold: 4X3Hub (Denom) Inlay: CIC-Brass Catalog#: N8005 Contributed by: Sherry and Johnny Mac Show
[],
