image_urls,chip_info,issue_date,is_obsolete
['http://themogh.org/cg_pix/nv/17703.jpg'],CG017703 Current Denom: $1 Issued: 2007 Last Update: 2020-12-24 Color: White Inserts: 1-Brown 1-Turquoise Mold: H&C (LCV) Inlay: OR-BLUE Catalog#: E5943 Contributed by: Greg Susong Show,2020-12-24,False
"['http://themogh.org/cg_pix/nv/17702.jpg', 'http://themogh.org/cg_pix/nv/17702a.jpg']",CG017702 Current Denom: $1 Issued: 2007 Last Update: 2020-12-24 Color: White Inserts: 1-Brown 1-Turquoise Mold: H&C (LCV/SCV) Inlay: OR-BLUE Catalog#: E5943 Contributed by: Greg Susong Show,2020-12-24,False
