image_urls,chip_info,issue_date,is_obsolete
['http://themogh.org/cg_pix/nv/130283.jpg'],CG130283 Current Denom: 50¢ Issued: 1970s Added: 2022-12-20 Last Update: 2022-12-20 Color: Yellow Mold: H&C (SCV) Inlay: HS-GOLD Catalog#: N3033 Contributed by: David Sarles PAN Show,2022-12-20,False
