image_urls,chip_info,issue_date,is_obsolete
['http://themogh.org/cg_pix/nv/07977.jpg'],CG007977 Current Denom: $1 Issued: 2001 Last Update: 2020-11-11 Color: White Inserts: 6-Dark Orange Mold: 6Suits (ROT) Inlay: CIC-SILVER Logo: Cactus Catalog#: V6584 Contributed by: Greg Susong Show,2020-11-11,False
['http://themogh.org/cg_pix/nv/129105.jpg'],CG129105 Current Denom: $5 Issued: 1970s Added: 2021-09-25 Last Update: 2021-09-25 Color: Maroon Inserts: 3 Green Mold: DieCar Inlay: HS Gold Logo: Cactus Catalog#: V3776 Contributed by: Steve Passalacqua Incused. May be unique. Show,2021-09-25,False
['http://themogh.org/cg_pix/nv/243659.jpg'],"CG243659 Current Denom: $25 Issued: 1960s Added: 2020-06-13 Color: Green Inserts: 3 Orange Mold: H&C (CJ) Inlay: SCA-WHITE, GREEN Logo: Cactus & Sun Quantity: 500 Catalog#: N8033.c Contributed by: Greg Ikemoto Show",2020-06-13,False
['http://themogh.org/cg_pix/nv/301587.jpg'],"CG301587 Current Denom: $25 Issued: 1980s Added: 2023-02-27 Color: Green Inserts: 6 Orange Mold: Die4Suit (LOT) Inlay: CIC-Silver Catalog#: V2192.C Contributed by: David Sarles CIC; Spun Coin - Cancelled, Notched Show",2023-02-27,False
