image_urls,chip_info,issue_date,is_obsolete
"['http://themogh.org/cg_pix/nv/268384.jpg', 'http://themogh.org/cg_pix/nv/268384a.jpg']",CG268384 Current Denom: $500 Issued: 10/15/2016 Added: 2021-07-08 Color: White Inserts: 4 Pink Mold: Boyd Inlay: R-Tan Catalog#: NotInTCR Contributed by: Steve Everett Show,2021-07-08,False
